Time,AD3_0_ai0,AD3_0_ai1
5163.9 sec,2.97805125986401,3.03473303435233
5164 sec,2.97713836356329,3.03381904615392
5164.1 sec,2.97805125986401,3.03473303435233
5164.2 sec,2.97805125986401,3.03381904615392
5164.3 sec,2.97805125986401,3.03473303435233
5164.4 sec,2.97805125986401,3.03473303435233
5164.5 sec,2.97713836356329,3.03381904615392
5164.6 sec,2.97622546726256,3.03381904615392
5164.7 sec,2.97713836356329,3.03473303435233
5164.8 sec,2.97531257096183,3.03381904615392
5164.9 sec,2.97622546726256,3.03473303435233
5165 sec,2.97622546726256,3.03473303435233
5165.1 sec,2.97622546726256,3.03473303435233
5165.2 sec,2.97622546726256,3.03473303435233
5165.3 sec,2.97622546726256,3.03381904615392
5165.4 sec,2.97531257096183,3.03473303435233
5165.5 sec,2.97622546726256,3.03473303435233
5165.6 sec,2.97622546726256,3.03473303435233
5165.7 sec,2.97622546726256,3.03473303435233
5165.8 sec,2.97622546726256,3.03473303435233
5165.9 sec,2.97622546726256,3.03473303435233
5166 sec,2.97622546726256,3.03473303435233
5166.1 sec,2.97622546726256,3.03473303435233
5166.2 sec,2.97531257096183,3.03381904615392
5166.3 sec,2.97531257096183,3.03473303435233
5166.4 sec,2.97531257096183,3.03381904615392
5166.5 sec,2.97622546726256,3.03381904615392
5166.6 sec,2.97531257096183,3.03381904615392
5166.7 sec,2.97531257096183,3.03473303435233
5166.8 sec,2.97531257096183,3.03473303435233
5166.9 sec,2.97531257096183,3.03381904615392
5167 sec,2.97531257096183,3.03473303435233
5167.1 sec,2.97622546726256,3.03473303435233
5167.2 sec,2.97531257096183,3.03473303435233
5167.3 sec,2.97531257096183,3.03473303435233
5167.4 sec,2.97713836356329,3.03564702255075
5167.5 sec,2.97622546726256,3.03473303435233
5167.6 sec,2.97622546726256,3.03473303435233
5167.7 sec,2.97713836356329,3.03473303435233
5167.8 sec,2.97622546726256,3.03473303435233
5167.9 sec,2.97531257096183,3.03381904615392
5168 sec,2.97531257096183,3.03473303435233
5168.1 sec,2.97622546726256,3.03473303435233
5168.2 sec,2.97622546726256,3.03473303435233
5168.3 sec,2.97622546726256,3.03473303435233
5168.4 sec,2.97622546726256,3.03473303435233
5168.5 sec,2.97713836356329,3.03564702255075
5168.6 sec,2.97713836356329,3.03656101074916
5168.7 sec,2.97713836356329,3.03564702255075
5168.8 sec,2.97713836356329,3.03564702255075
5168.9 sec,2.97713836356329,3.03473303435233
5169 sec,2.97713836356329,3.03564702255075
5169.1 sec,2.97713836356329,3.03564702255075
5169.2 sec,2.97713836356329,3.03564702255075
5169.3 sec,2.97805125986401,3.03473303435233
5169.4 sec,2.97805125986401,3.03473303435233
5169.5 sec,2.97713836356329,3.03564702255075
5169.6 sec,2.97713836356329,3.03473303435233
5169.7 sec,2.97531257096183,3.03473303435233
5169.8 sec,2.97531257096183,3.03473303435233
5169.9 sec,2.97622546726256,3.03473303435233
5170 sec,2.97531257096183,3.03473303435233
5170.1 sec,2.97622546726256,3.03473303435233
5170.2 sec,2.97622546726256,3.03473303435233
5170.3 sec,2.97713836356329,3.03473303435233
5170.4 sec,2.97713836356329,3.03473303435233
5170.5 sec,2.97622546726256,3.03381904615392
5170.6 sec,2.97713836356329,3.03473303435233
5170.7 sec,2.97622546726256,3.03473303435233
5170.8 sec,2.97713836356329,3.03381904615392
5170.9 sec,2.97713836356329,3.03381904615392
5171 sec,2.97713836356329,3.03473303435233
5171.1 sec,2.97713836356329,3.03473303435233
5171.2 sec,2.97622546726256,3.03473303435233
5171.3 sec,2.97713836356329,3.03473303435233
5171.4 sec,2.97713836356329,3.03564702255075
5171.5 sec,2.97622546726256,3.03564702255075
5171.6 sec,2.97622546726256,3.03473303435233
5171.7 sec,2.97622546726256,3.03381904615392
5171.8 sec,2.97531257096183,3.03381904615392
5171.9 sec,2.97622546726256,3.03473303435233
5172 sec,2.97531257096183,3.03473303435233
5172.1 sec,2.97531257096183,3.03473303435233
5172.2 sec,2.97531257096183,3.03473303435233
5172.3 sec,2.97531257096183,3.03564702255075
5172.4 sec,2.97531257096183,3.03564702255075
5172.5 sec,2.97439967466111,3.03473303435233
5172.6 sec,2.97531257096183,3.03473303435233
5172.7 sec,2.97622546726256,3.03473303435233
5172.8 sec,2.97531257096183,3.03381904615392
5172.9 sec,2.97622546726256,3.03473303435233
5173 sec,2.97713836356329,3.03473303435233
5173.1 sec,2.97713836356329,3.03564702255075
5173.2 sec,2.97531257096183,3.03473303435233
5173.3 sec,2.97622546726256,3.03473303435233
5173.4 sec,2.97622546726256,3.03473303435233
5173.5 sec,2.97531257096183,3.03473303435233
5173.6 sec,2.97531257096183,3.03473303435233
5173.7 sec,2.97531257096183,3.03473303435233
5173.8 sec,2.97531257096183,3.03473303435233
5173.9 sec,2.97622546726256,3.03473303435233
5174 sec,2.97531257096183,3.03381904615392
5174.1 sec,2.97531257096183,3.03381904615392
5174.2 sec,2.97531257096183,3.03473303435233
5174.3 sec,2.97531257096183,3.03473303435233
5174.4 sec,2.97531257096183,3.03381904615392
5174.5 sec,2.97531257096183,3.03381904615392
5174.6 sec,2.97531257096183,3.03473303435233
5174.7 sec,2.97531257096183,3.03381904615392
5174.8 sec,2.97531257096183,3.03381904615392
5174.9 sec,2.97622546726256,3.03473303435233
5175 sec,2.97531257096183,3.03473303435233
5175.1 sec,2.97713836356329,3.03473303435233
5175.2 sec,2.97622546726256,3.03473303435233
5175.3 sec,2.97622546726256,3.03473303435233
5175.4 sec,2.97622546726256,3.03473303435233
5175.5 sec,2.97622546726256,3.03473303435233
5175.6 sec,2.97531257096183,3.03381904615392
5175.7 sec,2.97531257096183,3.03381904615392
5175.8 sec,2.97531257096183,3.03381904615392
5175.9 sec,2.97531257096183,3.03473303435233
5176 sec,2.97805125986401,3.03564702255075
5176.1 sec,2.97531257096183,3.03381904615392
5176.2 sec,2.97531257096183,3.03473303435233
5176.3 sec,2.97622546726256,3.03473303435233
5176.4 sec,2.97622546726256,3.03473303435233
5176.5 sec,2.97622546726256,3.03473303435233
5176.6 sec,2.97531257096183,3.03564702255075
5176.7 sec,2.97531257096183,3.03564702255075
5176.8 sec,2.97713836356329,3.03564702255075
5176.9 sec,2.97622546726256,3.03473303435233
5177 sec,2.97622546726256,3.03381904615392
5177.1 sec,2.97713836356329,3.03381904615392
5177.2 sec,2.97622546726256,3.03381904615392
5177.3 sec,2.97713836356329,3.03381904615392
5177.4 sec,2.97805125986401,3.03473303435233
5177.5 sec,2.97805125986401,3.03473303435233
5177.6 sec,2.97622546726256,3.03473303435233
5177.7 sec,2.97713836356329,3.03473303435233
5177.8 sec,2.97622546726256,3.03381904615392
5177.9 sec,2.97622546726256,3.03381904615392
5178 sec,2.97531257096183,3.03381904615392
5178.1 sec,2.97622546726256,3.03473303435233
5178.2 sec,2.97713836356329,3.03473303435233
5178.3 sec,2.97622546726256,3.03473303435233
5178.4 sec,2.97622546726256,3.03473303435233
5178.5 sec,2.97622546726256,3.03564702255075
5178.6 sec,2.97713836356329,3.03564702255075
5178.7 sec,2.97713836356329,3.03564702255075
5178.8 sec,2.97713836356329,3.03564702255075
5178.9 sec,2.97713836356329,3.03473303435233
5179 sec,2.97622546726256,3.03473303435233
5179.1 sec,2.97713836356329,3.03473303435233
5179.2 sec,2.97622546726256,3.03473303435233
5179.3 sec,2.97713836356329,3.03473303435233
5179.4 sec,2.97713836356329,3.03564702255075
5179.5 sec,2.97713836356329,3.03564702255075
5179.6 sec,2.97805125986401,3.03564702255075
5179.7 sec,2.97713836356329,3.03564702255075
5179.8 sec,2.97622546726256,3.03473303435233
5179.9 sec,2.97622546726256,3.03473303435233
5180 sec,2.97622546726256,3.03473303435233
5180.1 sec,2.97622546726256,3.03564702255075
5180.2 sec,2.97531257096183,3.03564702255075
5180.3 sec,2.97622546726256,3.03564702255075
5180.4 sec,2.97622546726256,3.03564702255075
5180.5 sec,2.97622546726256,3.03656101074916
5180.6 sec,2.97622546726256,3.03564702255075
5180.7 sec,2.97531257096183,3.03473303435233
5180.8 sec,2.97622546726256,3.03564702255075
5180.9 sec,2.97622546726256,3.03564702255075
5181 sec,2.97622546726256,3.03564702255075
5181.1 sec,2.97531257096183,3.03473303435233
5181.2 sec,2.97531257096183,3.03564702255075
5181.3 sec,2.97531257096183,3.03564702255075
5181.4 sec,2.97622546726256,3.03656101074916
5181.5 sec,2.97713836356329,3.03656101074916
5181.6 sec,2.97622546726256,3.03656101074916
5181.7 sec,2.97531257096183,3.03564702255075
5181.8 sec,2.97531257096183,3.03564702255075
5181.9 sec,2.97531257096183,3.03564702255075
5182 sec,2.97622546726256,3.03564702255075
5182.1 sec,2.97622546726256,3.03564702255075
5182.2 sec,2.97531257096183,3.03473303435233
5182.3 sec,2.97531257096183,3.03564702255075
5182.4 sec,2.97531257096183,3.03473303435233
5182.5 sec,2.97622546726256,3.03564702255075
5182.6 sec,2.97622546726256,3.03473303435233
5182.7 sec,2.97713836356329,3.03656101074916
5182.8 sec,2.97531257096183,3.03473303435233
5182.9 sec,2.97622546726256,3.03473303435233
5183 sec,2.97531257096183,3.03473303435233
5183.1 sec,2.97531257096183,3.03473303435233
5183.2 sec,2.97622546726256,3.03564702255075
5183.3 sec,2.97531257096183,3.03564702255075
5183.4 sec,2.97713836356329,3.03656101074916
5183.5 sec,2.97622546726256,3.03564702255075
5183.6 sec,2.97622546726256,3.03564702255075
5183.7 sec,2.97622546726256,3.03564702255075
5183.8 sec,2.97713836356329,3.03564702255075
5183.9 sec,2.97531257096183,3.03473303435233
5184 sec,2.97622546726256,3.03473303435233
5184.1 sec,2.97622546726256,3.03473303435233
5184.2 sec,2.97531257096183,3.03473303435233
5184.3 sec,2.97622546726256,3.03564702255075
5184.4 sec,2.97622546726256,3.03473303435233
5184.5 sec,2.97622546726256,3.03473303435233
5184.6 sec,2.97531257096183,3.03473303435233
5184.7 sec,2.97531257096183,3.03473303435233
5184.8 sec,2.97531257096183,3.03473303435233
5184.9 sec,2.97531257096183,3.03473303435233
5185 sec,2.97531257096183,3.03473303435233
5185.1 sec,2.97622546726256,3.03381904615392
5185.2 sec,2.97531257096183,3.03381904615392
5185.3 sec,2.97622546726256,3.03473303435233
5185.4 sec,2.97713836356329,3.03473303435233
5185.5 sec,2.97622546726256,3.03473303435233
5185.6 sec,2.97622546726256,3.03381904615392
5185.7 sec,2.97622546726256,3.03473303435233
5185.8 sec,2.97622546726256,3.03473303435233
5185.9 sec,2.97531257096183,3.03381904615392
5186 sec,2.97531257096183,3.03473303435233
5186.1 sec,2.97531257096183,3.03473303435233
5186.2 sec,2.97622546726256,3.03473303435233
5186.3 sec,2.97531257096183,3.03473303435233
5186.4 sec,2.97531257096183,3.03473303435233
5186.5 sec,2.97531257096183,3.03381904615392
5186.6 sec,2.97622546726256,3.03473303435233
5186.7 sec,2.97713836356329,3.03564702255075
5186.8 sec,2.97622546726256,3.03564702255075
5186.9 sec,2.97622546726256,3.03473303435233
5187 sec,2.97622546726256,3.03473303435233
5187.1 sec,2.97622546726256,3.03473303435233
5187.2 sec,2.97622546726256,3.03473303435233
5187.3 sec,2.97805125986401,3.03564702255075
5187.4 sec,2.97622546726256,3.03473303435233
5187.5 sec,2.97622546726256,3.03564702255075
5187.6 sec,2.97622546726256,3.03564702255075
5187.7 sec,2.97622546726256,3.03564702255075
5187.8 sec,2.97531257096183,3.03381904615392
5187.9 sec,2.97622546726256,3.03564702255075
5188 sec,2.97713836356329,3.03473303435233
5188.1 sec,2.97531257096183,3.03473303435233
5188.2 sec,2.97622546726256,3.03381904615392
5188.3 sec,2.97713836356329,3.03381904615392
5188.4 sec,2.97713836356329,3.03473303435233
5188.5 sec,2.97713836356329,3.03473303435233
5188.6 sec,2.97713836356329,3.03381904615392
5188.7 sec,2.97713836356329,3.03381904615392
5188.8 sec,2.97713836356329,3.03473303435233
5188.9 sec,2.97622546726256,3.03381904615392
5189 sec,2.97622546726256,3.0329050579555
5189.1 sec,2.97713836356329,3.0329050579555
5189.2 sec,2.97713836356329,3.03199106975709
5189.3 sec,2.97622546726256,3.0329050579555
5189.4 sec,2.97622546726256,3.0329050579555
5189.5 sec,2.97622546726256,3.03199106975709
5189.6 sec,2.97622546726256,3.0329050579555
5189.7 sec,2.97622546726256,3.03381904615392
5189.8 sec,2.97622546726256,3.0329050579555
5189.9 sec,2.97622546726256,3.03381904615392
5190 sec,2.97622546726256,3.0329050579555
5190.1 sec,2.97622546726256,3.03473303435233
5190.2 sec,2.97622546726256,3.03473303435233
5190.3 sec,2.97531257096183,3.0329050579555
5190.4 sec,2.97622546726256,3.03473303435233
5190.5 sec,2.97531257096183,3.03381904615392
5190.6 sec,2.97531257096183,3.0329050579555
5190.7 sec,2.97531257096183,3.03381904615392
5190.8 sec,2.97622546726256,3.0329050579555
5190.9 sec,2.97622546726256,3.0329050579555
5191 sec,2.97622546726256,3.03199106975709
5191.1 sec,2.97622546726256,3.0329050579555
5191.2 sec,2.97531257096183,3.0329050579555
5191.3 sec,2.97622546726256,3.0329050579555
5191.4 sec,2.97713836356329,3.03381904615392
5191.5 sec,2.97805125986401,3.03381904615392
5191.6 sec,2.97805125986401,3.03381904615392
5191.7 sec,2.97805125986401,3.03381904615392
5191.8 sec,2.97713836356329,3.03381904615392
5191.9 sec,2.97713836356329,3.03381904615392
5192 sec,2.97805125986401,3.0329050579555
5192.1 sec,2.97713836356329,3.0329050579555
5192.2 sec,2.97713836356329,3.0329050579555
5192.3 sec,2.97805125986401,3.0329050579555
5192.4 sec,2.97805125986401,3.03381904615392
5192.5 sec,2.97713836356329,3.0329050579555
5192.6 sec,2.97622546726256,3.03199106975709
5192.7 sec,2.97531257096183,3.03107708155867
5192.8 sec,2.97713836356329,3.0329050579555
5192.9 sec,2.97713836356329,3.03199106975709
5193 sec,2.97622546726256,3.0329050579555
5193.1 sec,2.97622546726256,3.03199106975709
5193.2 sec,2.97713836356329,3.03199106975709
5193.3 sec,2.97713836356329,3.0329050579555
5193.4 sec,2.97622546726256,3.03199106975709
5193.5 sec,2.97713836356329,3.0329050579555
5193.6 sec,2.97805125986401,3.03381904615392
5193.7 sec,2.97805125986401,3.03381904615392
5193.8 sec,2.97713836356329,3.03473303435233
5193.9 sec,2.97622546726256,3.03381904615392
5194 sec,2.97622546726256,3.0329050579555
5194.1 sec,2.97713836356329,3.0329050579555
5194.2 sec,2.97622546726256,3.0329050579555
5194.3 sec,2.97531257096183,3.03199106975709
5194.4 sec,2.97713836356329,3.0329050579555
5194.5 sec,2.97713836356329,3.0329050579555
5194.6 sec,2.97622546726256,3.0329050579555
5194.7 sec,2.97622546726256,3.03381904615392
5194.8 sec,2.97622546726256,3.03381904615392
5194.9 sec,2.97622546726256,3.0329050579555
5195 sec,2.97713836356329,3.03381904615392
5195.1 sec,2.97622546726256,3.03381904615392
5195.2 sec,2.97713836356329,3.03381904615392
5195.3 sec,2.97622546726256,3.03381904615392
5195.4 sec,2.97622546726256,3.03381904615392
5195.5 sec,2.97622546726256,3.03381904615392
5195.6 sec,2.97622546726256,3.03381904615392
5195.7 sec,2.97622546726256,3.0329050579555
5195.8 sec,2.97531257096183,3.03199106975709
5195.9 sec,2.97713836356329,3.03381904615392
5196 sec,2.97531257096183,3.0329050579555
5196.1 sec,2.97713836356329,3.03381904615392
5196.2 sec,2.97622546726256,3.0329050579555
5196.3 sec,2.97622546726256,3.0329050579555
5196.4 sec,2.97531257096183,3.03199106975709
5196.5 sec,2.97622546726256,3.03381904615392
5196.6 sec,2.97713836356329,3.03473303435233
5196.7 sec,2.97531257096183,3.0329050579555
5196.8 sec,2.97713836356329,3.03473303435233
5196.9 sec,2.97713836356329,3.03381904615392
5197 sec,2.97713836356329,3.0329050579555
5197.1 sec,2.97713836356329,3.0329050579555
5197.2 sec,2.97622546726256,3.0329050579555
5197.3 sec,2.97713836356329,3.0329050579555
5197.4 sec,2.97531257096183,3.0329050579555
5197.5 sec,2.97713836356329,3.0329050579555
5197.6 sec,2.97531257096183,3.0329050579555
5197.7 sec,2.97713836356329,3.0329050579555
5197.8 sec,2.97622546726256,3.0329050579555
5197.9 sec,2.97713836356329,3.03381904615392
5198 sec,2.97805125986401,3.03381904615392
5198.1 sec,2.97713836356329,3.0329050579555
5198.2 sec,2.97622546726256,3.0329050579555
5198.3 sec,2.97622546726256,3.03199106975709
5198.4 sec,2.97622546726256,3.0329050579555
5198.5 sec,2.97531257096183,3.0329050579555
5198.6 sec,2.97713836356329,3.03381904615392
5198.7 sec,2.97713836356329,3.0329050579555
5198.8 sec,2.97622546726256,3.03199106975709
5198.9 sec,2.97713836356329,3.0329050579555
5199 sec,2.97531257096183,3.03199106975709
5199.1 sec,2.97622546726256,3.03199106975709
5199.2 sec,2.97622546726256,3.03199106975709
5199.3 sec,2.97713836356329,3.0329050579555
5199.4 sec,2.97622546726256,3.03199106975709
5199.5 sec,2.97622546726256,3.03199106975709
5199.6 sec,2.97622546726256,3.0329050579555
5199.7 sec,2.97622546726256,3.0329050579555
5199.8 sec,2.97531257096183,3.03199106975709
5199.9 sec,2.97713836356329,3.0329050579555
5200 sec,2.97622546726256,3.03199106975709
5200.1 sec,2.97622546726256,3.03199106975709
5200.2 sec,2.97622546726256,3.0329050579555
5200.3 sec,2.97622546726256,3.03199106975709
5200.4 sec,2.97622546726256,3.03199106975709
5200.5 sec,2.97622546726256,3.03199106975709
5200.6 sec,2.97622546726256,3.03199106975709
5200.7 sec,2.97713836356329,3.03199106975709
5200.8 sec,2.97713836356329,3.03199106975709
5200.9 sec,2.97622546726256,3.03199106975709
5201 sec,2.97622546726256,3.0329050579555
5201.1 sec,2.97713836356329,3.03199106975709
5201.2 sec,2.97713836356329,3.03199106975709
5201.3 sec,2.97713836356329,3.0329050579555
5201.4 sec,2.97713836356329,3.03199106975709
5201.5 sec,2.97713836356329,3.03199106975709
5201.6 sec,2.97622546726256,3.0329050579555
5201.7 sec,2.97713836356329,3.0329050579555
5201.8 sec,2.97622546726256,3.03199106975709
5201.9 sec,2.97713836356329,3.0329050579555
5202 sec,2.97713836356329,3.0329050579555
5202.1 sec,2.97713836356329,3.0329050579555
5202.2 sec,2.97713836356329,3.0329050579555
5202.3 sec,2.97713836356329,3.03199106975709
5202.4 sec,2.97805125986401,3.0329050579555
5202.5 sec,2.97805125986401,3.03199106975709
5202.6 sec,2.97713836356329,3.03199106975709
5202.7 sec,2.97713836356329,3.03199106975709
5202.8 sec,2.97713836356329,3.0329050579555
5202.9 sec,2.97713836356329,3.0329050579555
5203 sec,2.97622546726256,3.0329050579555
5203.1 sec,2.97622546726256,3.03199106975709
5203.2 sec,2.97713836356329,3.03381904615392
5203.3 sec,2.97622546726256,3.03199106975709
5203.4 sec,2.97622546726256,3.03199106975709
5203.5 sec,2.97713836356329,3.03381904615392
5203.6 sec,2.97622546726256,3.0329050579555
5203.7 sec,2.97713836356329,3.03381904615392
5203.8 sec,2.97805125986401,3.0329050579555
5203.9 sec,2.97713836356329,3.0329050579555
5204 sec,2.97622546726256,3.0329050579555
5204.1 sec,2.97713836356329,3.0329050579555
5204.2 sec,2.97805125986401,3.03381904615392
5204.3 sec,2.97713836356329,3.03199106975709
5204.4 sec,2.97805125986401,3.0329050579555
5204.5 sec,2.97805125986401,3.0329050579555
5204.6 sec,2.97713836356329,3.03199106975709
5204.7 sec,2.97713836356329,3.03199106975709
5204.8 sec,2.97622546726256,3.03199106975709
5204.9 sec,2.97713836356329,3.03199106975709
5205 sec,2.97805125986401,3.0329050579555
5205.1 sec,2.97713836356329,3.03199106975709
5205.2 sec,2.97713836356329,3.03199106975709
5205.3 sec,2.97713836356329,3.03199106975709
5205.4 sec,2.97713836356329,3.03199106975709
5205.5 sec,2.97713836356329,3.0329050579555
5205.6 sec,2.97622546726256,3.03199106975709
5205.7 sec,2.97713836356329,3.03199106975709
5205.8 sec,2.97805125986401,3.0329050579555
5205.9 sec,2.97713836356329,3.03199106975709
5206 sec,2.97531257096183,3.03199106975709
5206.1 sec,2.97713836356329,3.03199106975709
5206.2 sec,2.97805125986401,3.03199106975709
5206.3 sec,2.97622546726256,3.03199106975709
5206.4 sec,2.97622546726256,3.03199106975709
5206.5 sec,2.97805125986401,3.0329050579555
5206.6 sec,2.97622546726256,3.03199106975709
5206.7 sec,2.97805125986401,3.0329050579555
5206.8 sec,2.97805125986401,3.03199106975709
5206.9 sec,2.97622546726256,3.03199106975709
5207 sec,2.97713836356329,3.03199106975709
5207.1 sec,2.97805125986401,3.0329050579555
5207.2 sec,2.97531257096183,3.03107708155867
5207.3 sec,2.97713836356329,3.03199106975709
5207.4 sec,2.97713836356329,3.0329050579555
5207.5 sec,2.97622546726256,3.03199106975709
5207.6 sec,2.97531257096183,3.03199106975709
5207.7 sec,2.97622546726256,3.03199106975709
5207.8 sec,2.97713836356329,3.03199106975709
5207.9 sec,2.97622546726256,3.03107708155867
5208 sec,2.97713836356329,3.03199106975709
5208.1 sec,2.97713836356329,3.03199106975709
5208.2 sec,2.97531257096183,3.03107708155867
5208.3 sec,2.97622546726256,3.03199106975709
5208.4 sec,2.97622546726256,3.03199106975709
5208.5 sec,2.97622546726256,3.03199106975709
5208.6 sec,2.97622546726256,3.03199106975709
5208.7 sec,2.97622546726256,3.03199106975709
5208.8 sec,2.97622546726256,3.03199106975709
5208.9 sec,2.97622546726256,3.03199106975709
5209 sec,2.97622546726256,3.0329050579555
5209.1 sec,2.97622546726256,3.03199106975709
5209.2 sec,2.97622546726256,3.0329050579555
5209.3 sec,2.97622546726256,3.03381904615392
5209.4 sec,2.97713836356329,3.0329050579555
5209.5 sec,2.97713836356329,3.03199106975709
5209.6 sec,2.97805125986401,3.0329050579555
5209.7 sec,2.97713836356329,3.03199106975709
5209.8 sec,2.97622546726256,3.03199106975709
5209.9 sec,2.97622546726256,3.03199106975709
5210 sec,2.97622546726256,3.03107708155867
5210.1 sec,2.97622546726256,3.03199106975709
5210.2 sec,2.97713836356329,3.03199106975709
5210.3 sec,2.97713836356329,3.03199106975709
5210.4 sec,2.97622546726256,3.03199106975709
5210.5 sec,2.97622546726256,3.03199106975709
5210.6 sec,2.97622546726256,3.03199106975709
5210.7 sec,2.97531257096183,3.03107708155867
5210.8 sec,2.97531257096183,3.03199106975709
5210.9 sec,2.97713836356329,3.03381904615392
5211 sec,2.97713836356329,3.0329050579555
5211.1 sec,2.97622546726256,3.03199106975709
5211.2 sec,2.97622546726256,3.03199106975709
5211.3 sec,2.97713836356329,3.03199106975709
5211.4 sec,2.97713836356329,3.03199106975709
5211.5 sec,2.97713836356329,3.03199106975709
5211.6 sec,2.97805125986401,3.0329050579555
5211.7 sec,2.97805125986401,3.03381904615392
5211.8 sec,2.97622546726256,3.0329050579555
5211.9 sec,2.97713836356329,3.0329050579555
5212 sec,2.97622546726256,3.0329050579555
5212.1 sec,2.97713836356329,3.03199106975709
5212.2 sec,2.97622546726256,3.0329050579555
5212.3 sec,2.97713836356329,3.0329050579555
5212.4 sec,2.97622546726256,3.0329050579555
5212.5 sec,2.97713836356329,3.0329050579555
5212.6 sec,2.97713836356329,3.0329050579555
5212.7 sec,2.97622546726256,3.0329050579555
5212.8 sec,2.97713836356329,3.0329050579555
5212.9 sec,2.97713836356329,3.0329050579555
5213 sec,2.97622546726256,3.03199106975709
5213.1 sec,2.97805125986401,3.0329050579555
5213.2 sec,2.97805125986401,3.03381904615392
5213.3 sec,2.97531257096183,3.03199106975709
5213.4 sec,2.97713836356329,3.03381904615392
5213.5 sec,2.97713836356329,3.03199106975709
5213.6 sec,2.97805125986401,3.0329050579555
5213.7 sec,2.97713836356329,3.03199106975709
5213.8 sec,2.97531257096183,3.03199106975709
5213.9 sec,2.97531257096183,3.03199106975709
5214 sec,2.97622546726256,3.03199106975709
5214.1 sec,2.97622546726256,3.0329050579555
5214.2 sec,2.97622546726256,3.0329050579555
5214.3 sec,2.97622546726256,3.03199106975709
5214.4 sec,2.97439967466111,3.03107708155867
5214.5 sec,2.97713836356329,3.0329050579555
5214.6 sec,2.97622546726256,3.03199106975709
5214.7 sec,2.97713836356329,3.03199106975709
5214.8 sec,2.97622546726256,3.0329050579555
5214.9 sec,2.97622546726256,3.03199106975709
5215 sec,2.97622546726256,3.03199106975709
5215.1 sec,2.97622546726256,3.03199106975709
5215.2 sec,2.97713836356329,3.03199106975709
5215.3 sec,2.97713836356329,3.03199106975709
5215.4 sec,2.97713836356329,3.03199106975709
5215.5 sec,2.97622546726256,3.03199106975709
5215.6 sec,2.97713836356329,3.03199106975709
5215.7 sec,2.97713836356329,3.0329050579555
5215.8 sec,2.97713836356329,3.0329050579555
5215.9 sec,2.97713836356329,3.03199106975709
5216 sec,2.97713836356329,3.03199106975709
5216.1 sec,2.97622546726256,3.03107708155867
5216.2 sec,2.97622546726256,3.03199106975709
5216.3 sec,2.97713836356329,3.03199106975709
5216.4 sec,2.97622546726256,3.03199106975709
5216.5 sec,2.97622546726256,3.03199106975709
5216.6 sec,2.97713836356329,3.0329050579555
5216.7 sec,2.97531257096183,3.03107708155867
5216.8 sec,2.97622546726256,3.0329050579555
5216.9 sec,2.97531257096183,3.0329050579555
5217 sec,2.97622546726256,3.0329050579555
5217.1 sec,2.97622546726256,3.03199106975709
5217.2 sec,2.97531257096183,3.03199106975709
5217.3 sec,2.97531257096183,3.03199106975709
5217.4 sec,2.97531257096183,3.03199106975709
5217.5 sec,2.97531257096183,3.0329050579555
5217.6 sec,2.97531257096183,3.03199106975709
5217.7 sec,2.97622546726256,3.03199106975709
5217.8 sec,2.97622546726256,3.03199106975709
5217.9 sec,2.97622546726256,3.03199106975709
5218 sec,2.97622546726256,3.0329050579555
5218.1 sec,2.97622546726256,3.0329050579555
5218.2 sec,2.97713836356329,3.0329050579555
5218.3 sec,2.97531257096183,3.03199106975709
5218.4 sec,2.97622546726256,3.03199106975709
5218.5 sec,2.97713836356329,3.03199106975709
5218.6 sec,2.97622546726256,3.03199106975709
5218.7 sec,2.97713836356329,3.03199106975709
5218.8 sec,2.97531257096183,3.03107708155867
5218.9 sec,2.97622546726256,3.03199106975709
5219 sec,2.97531257096183,3.03199106975709
5219.1 sec,2.97713836356329,3.0329050579555
5219.2 sec,2.97713836356329,3.03199106975709
5219.3 sec,2.97622546726256,3.03199106975709
5219.4 sec,2.97713836356329,3.0329050579555
5219.5 sec,2.97622546726256,3.03199106975709
5219.6 sec,2.97622546726256,3.03199106975709
5219.7 sec,2.97713836356329,3.03199106975709
5219.8 sec,2.97713836356329,3.03199106975709
5219.9 sec,2.97713836356329,3.03199106975709
5220 sec,2.97713836356329,3.03199106975709
5220.1 sec,2.97805125986401,3.03199106975709
5220.2 sec,2.97622546726256,3.03199106975709
5220.3 sec,2.97713836356329,3.03199106975709
5220.4 sec,2.97713836356329,3.03199106975709
5220.5 sec,2.97622546726256,3.03199106975709
5220.6 sec,2.97622546726256,3.03107708155867
5220.7 sec,2.97622546726256,3.03199106975709
5220.8 sec,2.97713836356329,3.03199106975709
5220.9 sec,2.97713836356329,3.0329050579555
5221 sec,2.97713836356329,3.03199106975709
5221.1 sec,2.97713836356329,3.03199106975709
5221.2 sec,2.97805125986401,3.03199106975709
5221.3 sec,2.97622546726256,3.03199106975709
5221.4 sec,2.97713836356329,3.03199106975709
5221.5 sec,2.97622546726256,3.0329050579555
5221.6 sec,2.97713836356329,3.03199106975709
5221.7 sec,2.97713836356329,3.0329050579555
5221.8 sec,2.97713836356329,3.0329050579555
5221.9 sec,2.97622546726256,3.03199106975709
5222 sec,2.97531257096183,3.03199106975709
5222.1 sec,2.97713836356329,3.03199106975709
5222.2 sec,2.97805125986401,3.0329050579555
5222.3 sec,2.97713836356329,3.03199106975709
5222.4 sec,2.97713836356329,3.03199106975709
5222.5 sec,2.97805125986401,3.03199106975709
